gene id, D-loop w/o 2 sections,D-loop wrong boundaries,no locations info, no gene id features, no features, unable to extract
D-loop,,,,AP008824.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008823.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008822.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008821.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008820.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008819.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008818.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008817.1 - tRNA-Phe starts at 584,,
D-loop,,,,AP008816.1 - tRNA-Phe starts at 584,,
D-loop,,,,AP008815.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008814.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008813.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008812.1 - tRNA-Phe starts at 584,,
D-loop,,,,AP008811.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008810.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008809.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008808.1 - tRNA-Phe starts at 574,,
D-loop,,,,AP008807.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008806.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008805.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008804.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008803.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008802.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008801.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008800.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008799.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008798.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008797.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008796.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008795.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008794.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008793.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008792.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008791.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008790.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008789.1 - tRNA-Phe starts at 580,,
D-loop,,,,AP008788.1 - tRNA-Phe starts at 585,,
D-loop,,,,AP008787.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008786.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008785.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008784.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008783.1 - tRNA-Phe starts at 584,,
D-loop,,,,AP008782.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008781.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008780.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008779.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008778.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008777.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008776.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008775.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008774.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008773.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008772.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008771.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008770.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008769.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008768.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008767.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008766.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008765.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008764.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008763.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008762.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008761.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008760.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008759.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008758.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008757.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008756.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008755.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008754.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008753.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008752.1 - tRNA-Phe starts at 583,,
D-loop,,,,AP008751.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008750.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008749.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008748.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008747.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008746.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008745.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008744.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008743.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008742.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008741.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008740.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008739.1 - tRNA-Phe starts at 580,,
D-loop,,,,AP008738.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008737.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008736.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008735.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008734.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008733.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008732.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008731.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008730.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008729.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008632.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008631.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008630.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008629.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008628.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008627.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008626.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008625.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008624.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008623.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008622.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008621.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008620.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008619.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008618.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008617.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008616.1 - tRNA-Phe starts at 574,,
D-loop,,,,AP008615.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008614.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008613.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008612.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008611.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008610.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008609.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008608.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008607.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008606.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008605.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008604.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008603.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008602.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008601.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008600.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008599.1 - tRNA-Phe starts at 581,,
D-loop,,,,AP008598.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008597.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008596.1 - tRNA-Phe starts at 574,,
D-loop,,,,AP008595.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008594.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008593.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008592.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008591.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008590.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008589.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008588.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008587.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008586.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008585.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008584.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008583.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008582.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008581.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008580.1 - tRNA-Phe starts at 572,,
D-loop,,,,AP008579.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008578.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008577.1 - tRNA-Phe starts at 574,,
D-loop,,,,AP008576.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008575.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008574.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008573.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008572.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008571.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008570.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008569.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008568.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008567.1 - tRNA-Phe starts at 574,,
D-loop,,,,AP008566.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008565.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008564.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008563.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008562.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008561.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008560.1 - tRNA-Phe starts at 581,,
D-loop,,,,AP008559.1 - tRNA-Phe starts at 581,,
D-loop,,,,AP008558.1 - tRNA-Phe starts at 583,,
D-loop,,,,AP008557.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008556.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008555.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008554.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008553.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008552.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008551.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008550.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008549.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008548.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008547.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008546.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008545.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008544.1 - tRNA-Phe starts at 582,,
D-loop,,,,AP008543.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008542.1 - tRNA-Phe starts at 580,,
D-loop,,,,AP008541.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008540.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008539.1 - tRNA-Phe starts at 580,,
D-loop,,,,AP008538.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008537.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP011059.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP011058.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP011057.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP011056.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP011055.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP011054.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP011053.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP011052.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP011051.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP011050.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP011049.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP011048.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP011047.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP011046.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP011045.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP011044.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP011043.1 - tRNA-Phe starts at 580,,
D-loop,,,,AP011042.1 - tRNA-Phe starts at 580,,
D-loop,,,,AP011041.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP011040.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP011039.1 - tRNA-Phe starts at 583,,
D-loop,,,,AP011038.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP011037.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP011036.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP011035.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP011034.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP011033.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP011032.1 - tRNA-Phe starts at 583,,
D-loop,,,,AP011031.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP011030.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP011029.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP011028.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP011027.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP011026.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP011025.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP011024.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP011023.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP011022.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP011021.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP011020.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP011019.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP011018.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP011017.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP011016.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP011015.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP011014.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP011013.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP011012.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP011011.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP011010.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP011009.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP011008.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP011007.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP011006.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP011005.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP011004.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP011003.1 - tRNA-Phe starts at 580,,
D-loop,,,,AP011002.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP011001.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP011000.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP010999.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010998.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP010997.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP010996.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP010995.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP010994.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010993.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP010992.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010991.1 - tRNA-Phe starts at 582,,
D-loop,,,,AP010990.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010989.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP010988.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010987.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010986.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP010985.1 - tRNA-Phe starts at 583,,
D-loop,,,,AP010984.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP010983.1 - tRNA-Phe starts at 580,,
D-loop,,,,AP010982.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP010981.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP010980.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP010979.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010978.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010977.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP010976.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP010975.1 - tRNA-Phe starts at 574,,
D-loop,,,,AP010974.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP010973.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010972.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010971.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP010970.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010772.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010771.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010770.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP010769.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP010768.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010767.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010766.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010765.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP010764.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010763.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010762.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP010761.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP010760.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP010759.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP010758.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010757.1 - tRNA-Phe starts at 572,,
D-loop,,,,AP010756.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP010755.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP010754.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP010753.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP010752.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP010751.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010750.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010749.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP010748.1 - tRNA-Phe starts at 582,,
D-loop,,,,AP010747.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP010746.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP010745.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP010744.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP010743.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP010742.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010741.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010740.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP010739.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010738.1 - tRNA-Phe starts at 574,,
D-loop,,,,AP010737.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010736.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP010735.1 - tRNA-Phe starts at 580,,
D-loop,,,,AP010734.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP010733.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP010732.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010731.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP010730.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP010729.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010728.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP010727.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010726.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP010725.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP010724.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP010723.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP010722.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP010721.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP010720.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP010719.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP010718.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP010717.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP010716.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP010715.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP010714.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP010713.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP010712.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP010711.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010710.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010709.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010708.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP010707.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP010706.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP010705.1 - tRNA-Phe starts at 574,,
D-loop,,,,AP010704.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP010703.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP010702.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010701.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP010700.1 - tRNA-Phe starts at 580,,
D-loop,,,,AP010699.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP010698.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010697.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP010696.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP010695.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010694.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010693.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP010692.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP010691.1 - tRNA-Phe starts at 571,,
D-loop,,,,AP010690.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP010689.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010688.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010687.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010686.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010685.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010684.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010683.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP010682.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP010681.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP010680.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010679.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP010678.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP010677.1 - tRNA-Phe starts at 582,,
D-loop,,,,AP010676.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010675.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP010674.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP010673.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP010672.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP010671.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP010670.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010669.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP010668.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP010667.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP010666.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP010665.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP010664.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP010663.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP010662.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP010661.1 - tRNA-Phe starts at 578,,
D-loop,D38112.1,,,,,
D-loop,,,,AB055387.1,,
D-loop,,,,AP008920.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008919.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008918.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008917.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008916.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008915.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008914.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008913.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008912.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008911.1 - tRNA-Phe starts at 580,,
D-loop,,,,AP008910.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008909.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008908.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008907.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008906.1 - tRNA-Phe starts at 575,,
D-loop,,,,AP008905.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008904.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008903.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008902.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008901.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008900.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008899.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008898.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008897.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008896.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008895.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008894.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008893.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008892.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008891.1 - tRNA-Phe starts at 579,,
D-loop,,,,AP008890.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008889.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008888.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008887.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008886.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008885.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008884.1 - tRNA-Phe starts at 577,,
D-loop,,,,AP008883.1 - tRNA-Phe starts at 576,,
D-loop,,,,AP008882.1 - tRNA-Phe starts at 578,,
D-loop,,,,AP008881.1 - tRNA-Phe starts at 577,,
