gene,haplogroup,tool,#columns
COX3,L2,O,mafft_parttree,-,71
COX3,L2,S,clustalo,-,74
COX3,L2,S,mafft_auto,-,74
COX3,L2,S,mafft_parttree,-,73
COX3,L2,W,clustalo,-,79
COX3,L2,W,mafft_auto,-,79
COX3,L2,W,mafft_parttree,-,78
COX3,L2,X,clustalo,-,83
COX3,L2,X,mafft_auto,-,83
COX3,L2,X,mafft_parttree,-,82
COX3,L2,Y,clustalo,-,73
COX3,L2,Y,mafft_auto,-,73
COX3,L2,Y,mafft_parttree,-,72
COX3,L2,R0,clustalo,-,78
COX3,L2,R0,mafft_auto,-,78
COX3,L2,R0,mafft_parttree,-,77
COX3,L2,B6,clustalo,-,72
COX3,L2,B6,mafft_auto,-,72
COX3,L2,B6,mafft_parttree,-,71
COX3,L2,F,clustalo,-,87
COX3,L2,F,mafft_auto,-,87
COX3,L2,F,mafft_parttree,-,87
COX3,L2,J,clustalo,-,109
COX3,L2,J,mafft_auto,-,109
COX3,L2,J,mafft_parttree,-,109
COX3,L2,P,clustalo,-,75
COX3,L2,P,mafft_auto,-,75
COX3,L2,P,mafft_parttree,-,74
COX3,L2,K,clustalo,-,109
COX3,L2,K,mafft_auto,-,109
COX3,L2,K,mafft_parttree,-,109
COX3,L2,B,clustalo,-,124
COX3,L2,B,mafft_auto,-,124
COX3,L2,B,mafft_parttree,-,123
COX3,L2,HV,clustalo,-,80
COX3,L2,HV,mafft_auto,-,80
COX3,L2,HV,mafft_parttree,-,79
COX3,L2,T,clustalo,-,121
COX3,L2,T,mafft_auto,-,121
COX3,L2,T,mafft_parttree,-,120
COX3,L2,R,clustalo,-,107
COX3,L2,R,mafft_auto,-,107
COX3,L2,R,mafft_parttree,-,106
COX3,L2,H,clustalo,-,107
COX3,L2,H,mafft_auto,-,107
COX3,L2,H,mafft_parttree,-,107
COX3,L2,V,clustalo,-,77
COX3,L2,V,mafft_auto,-,77
COX3,L2,V,mafft_parttree,-,77
COX3,L2,U,clustalo,-,133
COX3,L2,U,mafft_auto,-,133
COX3,L2,U,mafft_parttree,-,132
COX3,L3,L4,clustalo,-,90
COX3,L3,L4,mafft_auto,-,90
COX3,L3,L4,mafft_parttree,-,89
COX3,L3,L5,clustalo,-,89
COX3,L3,L5,mafft_auto,-,89
COX3,L3,L5,mafft_parttree,-,89
COX3,L3,L6,clustalo,-,89
COX3,L3,L6,mafft_auto,-,89
COX3,L3,L6,mafft_parttree,-,89
COX3,L3,M,clustalo,-,140
COX3,L3,M,mafft_auto,-,140
COX3,L3,M,mafft_parttree,-,140
COX3,L3,C,clustalo,-,106
COX3,L3,C,mafft_auto,-,106
COX3,L3,C,mafft_parttree,-,106
COX3,L3,E,clustalo,-,97
COX3,L3,E,mafft_auto,-,97
COX3,L3,E,mafft_parttree,-,97
COX3,L3,G,clustalo,-,94
COX3,L3,G,mafft_auto,-,94
COX3,L3,G,mafft_parttree,-,93
COX3,L3,Q,clustalo,-,90
COX3,L3,Q,mafft_auto,-,90
COX3,L3,Q,mafft_parttree,-,90
COX3,L3,Z,clustalo,-,91
COX3,L3,Z,mafft_auto,-,91
COX3,L3,Z,mafft_parttree,-,91
COX3,L3,D,clustalo,-,129
COX3,L3,D,mafft_auto,-,129
COX3,L3,D,mafft_parttree,-,129
COX3,L3,N,clustalo,-,108
COX3,L3,N,mafft_auto,-,108
COX3,L3,N,mafft_parttree,-,108
COX3,L3,A,clustalo,-,110
COX3,L3,A,mafft_auto,-,110
COX3,L3,A,mafft_parttree,-,110
COX3,L3,I,clustalo,-,105
COX3,L3,I,mafft_auto,-,105
COX3,L3,I,mafft_parttree,-,105
COX3,L3,O,clustalo,-,86
COX3,L3,O,mafft_auto,-,86
COX3,L3,O,mafft_parttree,-,87
COX3,L3,S,clustalo,-,87
COX3,L3,S,mafft_auto,-,87
COX3,L3,S,mafft_parttree,-,87
COX3,L3,W,clustalo,-,94
COX3,L3,W,mafft_auto,-,94
COX3,L3,W,mafft_parttree,-,94
COX3,L3,X,clustalo,-,96
COX3,L3,X,mafft_auto,-,96
COX3,L3,X,mafft_parttree,-,95
COX3,L3,Y,clustalo,-,87
COX3,L3,Y,mafft_auto,-,87
COX3,L3,Y,mafft_parttree,-,87
COX3,L3,R0,clustalo,-,92
COX3,L3,R0,mafft_auto,-,92
COX3,L3,R0,mafft_parttree,-,92
COX3,L3,B6,clustalo,-,86
COX3,L3,B6,mafft_auto,-,86
COX3,L3,B6,mafft_parttree,-,86
COX3,L3,F,clustalo,-,94
COX3,L3,F,mafft_auto,-,94
COX3,L3,F,mafft_parttree,-,94
COX3,L3,J,clustalo,-,119
COX3,L3,J,mafft_auto,-,119
COX3,L3,J,mafft_parttree,-,119
COX3,L3,P,clustalo,-,92
COX3,L3,P,mafft_auto,-,92
COX3,L3,P,mafft_parttree,-,92
COX3,L3,K,clustalo,-,120
COX3,L3,K,mafft_auto,-,120
COX3,L3,K,mafft_parttree,-,120
COX3,L3,B,clustalo,-,126
COX3,L3,B,mafft_auto,-,126
COX3,L3,B,mafft_parttree,-,126
COX3,L3,HV,clustalo,-,96
COX3,L3,HV,mafft_auto,-,96
COX3,L3,HV,mafft_parttree,-,96
COX3,L3,T,clustalo,-,126
COX3,L3,T,mafft_auto,-,126
COX3,L3,T,mafft_parttree,-,125
COX3,L3,R,clustalo,-,105
COX3,L3,R,mafft_auto,-,105
COX3,L3,R,mafft_parttree,-,104
COX3,L3,H,clustalo,-,109
COX3,L3,H,mafft_auto,-,109
COX3,L3,H,mafft_parttree,-,109
COX3,L3,V,clustalo,-,88
COX3,L3,V,mafft_auto,-,88
COX3,L3,V,mafft_parttree,-,88
COX3,L3,U,clustalo,-,135
COX3,L3,U,mafft_auto,-,135
COX3,L3,U,mafft_parttree,-,134
COX3,L4,L5,clustalo,-,23
COX3,L4,L5,mafft_auto,-,23
COX3,L4,L5,mafft_parttree,-,22
COX3,L4,L6,clustalo,-,18
COX3,L4,L6,mafft_auto,-,18
COX3,L4,L6,mafft_parttree,-,17
COX3,L4,M,clustalo,-,125
COX3,L4,M,mafft_auto,-,125
COX3,L4,M,mafft_parttree,-,125
COX3,L4,C,clustalo,-,59
COX3,L4,C,mafft_auto,-,59
COX3,L4,C,mafft_parttree,-,58
COX3,L4,E,clustalo,-,34
COX3,L4,E,mafft_auto,-,34
COX3,L4,E,mafft_parttree,-,33
COX3,L4,G,clustalo,-,28
COX3,L4,G,mafft_auto,-,28
COX3,L4,G,mafft_parttree,-,27
COX3,L4,Q,clustalo,-,26
COX3,L4,Q,mafft_auto,-,26
COX3,L4,Q,mafft_parttree,-,25
COX3,L4,Z,clustalo,-,22
COX3,L4,Z,mafft_auto,-,22
COX3,L4,Z,mafft_parttree,-,21
COX3,L4,D,clustalo,-,90
COX3,L4,D,mafft_auto,-,90
COX3,L4,D,mafft_parttree,-,89
COX3,L4,N,clustalo,-,66
COX3,L4,N,mafft_auto,-,66
COX3,L4,N,mafft_parttree,-,65
COX3,L4,A,clustalo,-,65
COX3,L4,A,mafft_auto,-,65
COX3,L4,A,mafft_parttree,-,64
COX3,L4,I,clustalo,-,59
COX3,L4,I,mafft_auto,-,59
COX3,L4,I,mafft_parttree,-,59
COX3,L4,O,clustalo,-,16
COX3,L4,O,mafft_auto,-,16
COX3,L4,O,mafft_parttree,-,16
COX3,L4,S,clustalo,-,19
COX3,L4,S,mafft_auto,-,19
COX3,L4,S,mafft_parttree,-,18
COX3,L4,W,clustalo,-,36
COX3,L4,W,mafft_auto,-,36
COX3,L4,W,mafft_parttree,-,35
COX3,L4,X,clustalo,-,41
COX3,L4,X,mafft_auto,-,41
COX3,L4,X,mafft_parttree,-,40
COX3,L4,Y,clustalo,-,19
COX3,L4,Y,mafft_auto,-,19
COX3,L4,Y,mafft_parttree,-,18
COX3,L4,R0,clustalo,-,27
COX3,L4,R0,mafft_auto,-,27
COX3,L4,R0,mafft_parttree,-,26
COX3,L4,B6,clustalo,-,17
COX3,L4,B6,mafft_auto,-,17
COX3,L4,B6,mafft_parttree,-,16
COX3,L4,F,clustalo,-,42
COX3,L4,F,mafft_auto,-,42
COX3,L4,F,mafft_parttree,-,42
COX3,L4,J,clustalo,-,80
COX3,L4,J,mafft_auto,-,80
COX3,L4,J,mafft_parttree,-,80
COX3,L4,P,clustalo,-,27
COX3,L4,P,mafft_auto,-,27
COX3,L4,P,mafft_parttree,-,26
COX3,L4,K,clustalo,-,82
COX3,L4,K,mafft_auto,-,82
COX3,L4,K,mafft_parttree,-,82
COX3,L4,B,clustalo,-,98
COX3,L4,B,mafft_auto,-,98
COX3,L4,B,mafft_parttree,-,97
COX3,L4,HV,clustalo,-,46
COX3,L4,HV,mafft_auto,-,46
COX3,L4,HV,mafft_parttree,-,45
COX3,L4,T,clustalo,-,90
COX3,L4,T,mafft_auto,-,90
COX3,L4,T,mafft_parttree,-,89
COX3,L4,R,clustalo,-,71
COX3,L4,R,mafft_auto,-,71
COX3,L4,R,mafft_parttree,-,70
COX3,L4,H,clustalo,-,102
COX3,L4,H,mafft_auto,-,102
COX3,L4,H,mafft_parttree,-,102
COX3,L4,V,clustalo,-,38
COX3,L4,V,mafft_auto,-,38
COX3,L4,V,mafft_parttree,-,38
COX3,L4,U,clustalo,-,124
COX3,L4,U,mafft_auto,-,124
COX3,L4,U,mafft_parttree,-,123
COX3,L5,L6,clustalo,-,13
COX3,L5,L6,mafft_auto,-,13
COX3,L5,L6,mafft_parttree,-,13
COX3,L5,M,clustalo,-,123
COX3,L5,M,mafft_auto,-,123
COX3,L5,M,mafft_parttree,-,123
COX3,L5,C,clustalo,-,57
COX3,L5,C,mafft_auto,-,57
COX3,L5,C,mafft_parttree,-,57
COX3,L5,E,clustalo,-,31
COX3,L5,E,mafft_auto,-,31
COX3,L5,E,mafft_parttree,-,31
COX3,L5,G,clustalo,-,22
COX3,L5,G,mafft_auto,-,22
COX3,L5,G,mafft_parttree,-,21
COX3,L5,Q,clustalo,-,20
COX3,L5,Q,mafft_auto,-,20
COX3,L5,Q,mafft_parttree,-,20
COX3,L5,Z,clustalo,-,18
COX3,L5,Z,mafft_auto,-,18
COX3,L5,Z,mafft_parttree,-,18
COX3,L5,D,clustalo,-,85
COX3,L5,D,mafft_auto,-,85
COX3,L5,D,mafft_parttree,-,85
COX3,L5,N,clustalo,-,60
COX3,L5,N,mafft_auto,-,60
COX3,L5,N,mafft_parttree,-,60
COX3,L5,A,clustalo,-,62
COX3,L5,A,mafft_auto,-,62
COX3,L5,A,mafft_parttree,-,62
COX3,L5,I,clustalo,-,54
COX3,L5,I,mafft_auto,-,54
COX3,L5,I,mafft_parttree,-,54
COX3,L5,O,clustalo,-,11
COX3,L5,O,mafft_auto,-,11
COX3,L5,O,mafft_parttree,-,12
COX3,L5,S,clustalo,-,14
COX3,L5,S,mafft_auto,-,14
COX3,L5,S,mafft_parttree,-,14
COX3,L5,W,clustalo,-,31
COX3,L5,W,mafft_auto,-,31
COX3,L5,W,mafft_parttree,-,31
COX3,L5,X,clustalo,-,39
COX3,L5,X,mafft_auto,-,39
COX3,L5,X,mafft_parttree,-,38
COX3,L5,Y,clustalo,-,14
COX3,L5,Y,mafft_auto,-,14
COX3,L5,Y,mafft_parttree,-,14
COX3,L5,R0,clustalo,-,22
COX3,L5,R0,mafft_auto,-,22
COX3,L5,R0,mafft_parttree,-,22
COX3,L5,B6,clustalo,-,12
COX3,L5,B6,mafft_auto,-,12
COX3,L5,B6,mafft_parttree,-,12
COX3,L5,F,clustalo,-,39
COX3,L5,F,mafft_auto,-,39
COX3,L5,F,mafft_parttree,-,39
COX3,L5,J,clustalo,-,80
COX3,L5,J,mafft_auto,-,80
COX3,L5,J,mafft_parttree,-,80
COX3,L5,P,clustalo,-,21
COX3,L5,P,mafft_auto,-,21
COX3,L5,P,mafft_parttree,-,21
COX3,L5,K,clustalo,-,84
COX3,L5,K,mafft_auto,-,84
COX3,L5,K,mafft_parttree,-,84
COX3,L5,B,clustalo,-,91
COX3,L5,B,mafft_auto,-,91
COX3,L5,B,mafft_parttree,-,91
COX3,L5,HV,clustalo,-,41
COX3,L5,HV,mafft_auto,-,41
COX3,L5,HV,mafft_parttree,-,41
COX3,L5,T,clustalo,-,91
COX3,L5,T,mafft_auto,-,91
COX3,L5,T,mafft_parttree,-,90
COX3,L5,R,clustalo,-,68
COX3,L5,R,mafft_auto,-,68
COX3,L5,R,mafft_parttree,-,67
COX3,L5,H,clustalo,-,99
COX3,L5,H,mafft_auto,-,99
COX3,L5,H,mafft_parttree,-,99
COX3,L5,V,clustalo,-,32
COX3,L5,V,mafft_auto,-,32
COX3,L5,V,mafft_parttree,-,32
COX3,L5,U,clustalo,-,121
COX3,L5,U,mafft_auto,-,121
COX3,L5,U,mafft_parttree,-,120
COX3,L6,M,clustalo,-,121
COX3,L6,M,mafft_auto,-,121
COX3,L6,M,mafft_parttree,-,121
COX3,L6,C,clustalo,-,52
COX3,L6,C,mafft_auto,-,52
COX3,L6,C,mafft_parttree,-,52
COX3,L6,E,clustalo,-,25
COX3,L6,E,mafft_auto,-,25
COX3,L6,E,mafft_parttree,-,25
COX3,L6,G,clustalo,-,18
COX3,L6,G,mafft_auto,-,18
COX3,L6,G,mafft_parttree,-,17
COX3,L6,Q,clustalo,-,15
COX3,L6,Q,mafft_auto,-,15
COX3,L6,Q,mafft_parttree,-,15
COX3,L6,Z,clustalo,-,12
COX3,L6,Z,mafft_auto,-,12
COX3,L6,Z,mafft_parttree,-,12
COX3,L6,D,clustalo,-,83
COX3,L6,D,mafft_auto,-,83
COX3,L6,D,mafft_parttree,-,83
COX3,L6,N,clustalo,-,57
COX3,L6,N,mafft_auto,-,57
COX3,L6,N,mafft_parttree,-,57
COX3,L6,A,clustalo,-,59
COX3,L6,A,mafft_auto,-,59
COX3,L6,A,mafft_parttree,-,59
COX3,L6,I,clustalo,-,49
COX3,L6,I,mafft_auto,-,49
COX3,L6,I,mafft_parttree,-,49
COX3,L6,O,clustalo,-,5
COX3,L6,O,mafft_auto,-,5
COX3,L6,O,mafft_parttree,-,6
COX3,L6,S,clustalo,-,8
COX3,L6,S,mafft_auto,-,8
COX3,L6,S,mafft_parttree,-,8
COX3,L6,W,clustalo,-,26
COX3,L6,W,mafft_auto,-,26
COX3,L6,W,mafft_parttree,-,26
COX3,L6,X,clustalo,-,35
COX3,L6,X,mafft_auto,-,35
COX3,L6,X,mafft_parttree,-,34
COX3,L6,Y,clustalo,-,8
COX3,L6,Y,mafft_auto,-,8
COX3,L6,Y,mafft_parttree,-,8
COX3,L6,R0,clustalo,-,16
COX3,L6,R0,mafft_auto,-,16
COX3,L6,R0,mafft_parttree,-,16
COX3,L6,B6,clustalo,-,6
COX3,L6,B6,mafft_auto,-,6
COX3,L6,B6,mafft_parttree,-,6
COX3,L6,F,clustalo,-,35
COX3,L6,F,mafft_auto,-,35
COX3,L6,F,mafft_parttree,-,35
COX3,L6,J,clustalo,-,77
COX3,L6,J,mafft_auto,-,77
COX3,L6,J,mafft_parttree,-,77
COX3,L6,P,clustalo,-,16
COX3,L6,P,mafft_auto,-,16
COX3,L6,P,mafft_parttree,-,16
COX3,L6,K,clustalo,-,78
COX3,L6,K,mafft_auto,-,78
COX3,L6,K,mafft_parttree,-,78
COX3,L6,B,clustalo,-,90
COX3,L6,B,mafft_auto,-,90
COX3,L6,B,mafft_parttree,-,90
COX3,L6,HV,clustalo,-,37
COX3,L6,HV,mafft_auto,-,37
COX3,L6,HV,mafft_parttree,-,37
COX3,L6,T,clustalo,-,89
COX3,L6,T,mafft_auto,-,89
COX3,L6,T,mafft_parttree,-,88
COX3,L6,R,clustalo,-,64
COX3,L6,R,mafft_auto,-,64
COX3,L6,R,mafft_parttree,-,63
COX3,L6,H,clustalo,-,100
COX3,L6,H,mafft_auto,-,100
COX3,L6,H,mafft_parttree,-,100
COX3,L6,V,clustalo,-,27
COX3,L6,V,mafft_auto,-,27
COX3,L6,V,mafft_parttree,-,27
COX3,L6,U,clustalo,-,117
COX3,L6,U,mafft_auto,-,117
COX3,L6,U,mafft_parttree,-,116
COX3,M,C,clustalo,-,133
COX3,M,C,mafft_auto,-,133
COX3,M,C,mafft_parttree,-,133
COX3,M,E,clustalo,-,126
COX3,M,E,mafft_auto,-,126
COX3,M,E,mafft_parttree,-,126
COX3,M,G,clustalo,-,126
COX3,M,G,mafft_auto,-,126
COX3,M,G,mafft_parttree,-,126
COX3,M,Q,clustalo,-,123
COX3,M,Q,mafft_auto,-,123
COX3,M,Q,mafft_parttree,-,123
COX3,M,Z,clustalo,-,122
COX3,M,Z,mafft_auto,-,122
COX3,M,Z,mafft_parttree,-,122
COX3,M,D,clustalo,-,141
COX3,M,D,mafft_auto,-,141
COX3,M,D,mafft_parttree,-,141
COX3,M,N,clustalo,-,131
COX3,M,N,mafft_auto,-,131
COX3,M,N,mafft_parttree,-,131
COX3,M,A,clustalo,-,138
COX3,M,A,mafft_auto,-,138
COX3,M,A,mafft_parttree,-,138
COX3,M,I,clustalo,-,126
COX3,M,I,mafft_auto,-,126
COX3,M,I,mafft_parttree,-,126
COX3,M,O,clustalo,-,121
COX3,M,O,mafft_auto,-,121
COX3,M,O,mafft_parttree,-,121
COX3,M,S,clustalo,-,122
COX3,M,S,mafft_auto,-,122
COX3,M,S,mafft_parttree,-,122
COX3,M,W,clustalo,-,127
COX3,M,W,mafft_auto,-,127
COX3,M,W,mafft_parttree,-,127
COX3,M,X,clustalo,-,127
COX3,M,X,mafft_auto,-,127
COX3,M,X,mafft_parttree,-,127
COX3,M,Y,clustalo,-,122
COX3,M,Y,mafft_auto,-,122
COX3,M,Y,mafft_parttree,-,122
COX3,M,R0,clustalo,-,125
COX3,M,R0,mafft_auto,-,125
COX3,M,R0,mafft_parttree,-,125
COX3,M,B6,clustalo,-,121
COX3,M,B6,mafft_auto,-,121
COX3,M,B6,mafft_parttree,-,121
COX3,M,F,clustalo,-,124
COX3,M,F,mafft_auto,-,124
COX3,M,F,mafft_parttree,-,124
COX3,M,J,clustalo,-,133
COX3,M,J,mafft_auto,-,133
COX3,M,J,mafft_parttree,-,133
COX3,M,P,clustalo,-,124
COX3,M,P,mafft_auto,-,124
COX3,M,P,mafft_parttree,-,124
COX3,M,K,clustalo,-,141
COX3,M,K,mafft_auto,-,141
COX3,M,K,mafft_parttree,-,141
COX3,M,B,clustalo,-,143
COX3,M,B,mafft_auto,-,143
COX3,M,B,mafft_parttree,-,143
COX3,M,HV,clustalo,-,120
COX3,M,HV,mafft_auto,-,120
COX3,M,HV,mafft_parttree,-,120
COX3,M,T,clustalo,-,131
COX3,M,T,mafft_auto,-,131
COX3,M,T,mafft_parttree,-,131
COX3,M,R,clustalo,-,128
COX3,M,R,mafft_auto,-,128
COX3,M,R,mafft_parttree,-,128
COX3,M,H,clustalo,-,96
COX3,M,H,mafft_auto,-,96
COX3,M,H,mafft_parttree,-,96
COX3,M,V,clustalo,-,123
COX3,M,V,mafft_auto,-,123
COX3,M,V,mafft_parttree,-,123
COX3,M,U,clustalo,-,143
COX3,M,U,mafft_auto,-,143
COX3,M,U,mafft_parttree,-,143
COX3,C,E,clustalo,-,62
COX3,C,E,mafft_auto,-,62
COX3,C,E,mafft_parttree,-,62
COX3,C,G,clustalo,-,62
COX3,C,G,mafft_auto,-,62
COX3,C,G,mafft_parttree,-,61
COX3,C,Q,clustalo,-,58
COX3,C,Q,mafft_auto,-,58
COX3,C,Q,mafft_parttree,-,58
COX3,C,Z,clustalo,-,55
COX3,C,Z,mafft_auto,-,55
COX3,C,Z,mafft_parttree,-,55
COX3,C,D,clustalo,-,113
COX3,C,D,mafft_auto,-,113
COX3,C,D,mafft_parttree,-,113
COX3,C,N,clustalo,-,80
COX3,C,N,mafft_auto,-,80
COX3,C,N,mafft_parttree,-,80
COX3,C,A,clustalo,-,89
COX3,C,A,mafft_auto,-,89
COX3,C,A,mafft_parttree,-,89
COX3,C,I,clustalo,-,76
COX3,C,I,mafft_auto,-,76
COX3,C,I,mafft_parttree,-,76
COX3,C,O,clustalo,-,51
COX3,C,O,mafft_auto,-,51
COX3,C,O,mafft_parttree,-,52
COX3,C,S,clustalo,-,54
COX3,C,S,mafft_auto,-,54
COX3,C,S,mafft_parttree,-,54
COX3,C,W,clustalo,-,63
COX3,C,W,mafft_auto,-,63
COX3,C,W,mafft_parttree,-,63
COX3,C,X,clustalo,-,70
COX3,C,X,mafft_auto,-,70
COX3,C,X,mafft_parttree,-,69
COX3,C,Y,clustalo,-,53
COX3,C,Y,mafft_auto,-,53
COX3,C,Y,mafft_parttree,-,53
COX3,C,R0,clustalo,-,57
COX3,C,R0,mafft_auto,-,57
COX3,C,R0,mafft_parttree,-,57
COX3,C,B6,clustalo,-,51
COX3,C,B6,mafft_auto,-,51
COX3,C,B6,mafft_parttree,-,51
COX3,C,F,clustalo,-,73
COX3,C,F,mafft_auto,-,73
COX3,C,F,mafft_parttree,-,73
COX3,C,J,clustalo,-,102
COX3,C,J,mafft_auto,-,102
COX3,C,J,mafft_parttree,-,102
COX3,C,P,clustalo,-,58
COX3,C,P,mafft_auto,-,58
COX3,C,P,mafft_parttree,-,58
COX3,C,K,clustalo,-,102
COX3,C,K,mafft_auto,-,102
COX3,C,K,mafft_parttree,-,102
COX3,C,B,clustalo,-,112
COX3,C,B,mafft_auto,-,112
COX3,C,B,mafft_parttree,-,112
COX3,C,HV,clustalo,-,71
COX3,C,HV,mafft_auto,-,71
COX3,C,HV,mafft_parttree,-,71
COX3,C,T,clustalo,-,110
COX3,C,T,mafft_auto,-,110
COX3,C,T,mafft_parttree,-,109
COX3,C,R,clustalo,-,91
COX3,C,R,mafft_auto,-,91
COX3,C,R,mafft_parttree,-,90
COX3,C,H,clustalo,-,101
COX3,C,H,mafft_auto,-,101
COX3,C,H,mafft_parttree,-,101
COX3,C,V,clustalo,-,56
COX3,C,V,mafft_auto,-,56
COX3,C,V,mafft_parttree,-,56
COX3,C,U,clustalo,-,133
COX3,C,U,mafft_auto,-,133
COX3,C,U,mafft_parttree,-,132
COX3,E,G,clustalo,-,36
COX3,E,G,mafft_auto,-,36
COX3,E,G,mafft_parttree,-,35
COX3,E,Q,clustalo,-,32
COX3,E,Q,mafft_auto,-,32
COX3,E,Q,mafft_parttree,-,32
COX3,E,Z,clustalo,-,29
COX3,E,Z,mafft_auto,-,29
COX3,E,Z,mafft_parttree,-,29
COX3,E,D,clustalo,-,93
COX3,E,D,mafft_auto,-,93
COX3,E,D,mafft_parttree,-,93
COX3,E,N,clustalo,-,66
COX3,E,N,mafft_auto,-,66
COX3,E,N,mafft_parttree,-,66
COX3,E,A,clustalo,-,69
COX3,E,A,mafft_auto,-,69
COX3,E,A,mafft_parttree,-,69
COX3,E,I,clustalo,-,59
COX3,E,I,mafft_auto,-,59
COX3,E,I,mafft_parttree,-,59
COX3,E,O,clustalo,-,23
COX3,E,O,mafft_auto,-,23
COX3,E,O,mafft_parttree,-,24
COX3,E,S,clustalo,-,26
COX3,E,S,mafft_auto,-,26
COX3,E,S,mafft_parttree,-,26
COX3,E,W,clustalo,-,44
COX3,E,W,mafft_auto,-,44
COX3,E,W,mafft_parttree,-,44
COX3,E,X,clustalo,-,49
COX3,E,X,mafft_auto,-,49
COX3,E,X,mafft_parttree,-,48
COX3,E,Y,clustalo,-,26
COX3,E,Y,mafft_auto,-,26
COX3,E,Y,mafft_parttree,-,26
COX3,E,R0,clustalo,-,33
COX3,E,R0,mafft_auto,-,33
COX3,E,R0,mafft_parttree,-,33
COX3,E,B6,clustalo,-,24
COX3,E,B6,mafft_auto,-,24
COX3,E,B6,mafft_parttree,-,24
COX3,E,F,clustalo,-,49
COX3,E,F,mafft_auto,-,49
COX3,E,F,mafft_parttree,-,49
COX3,E,J,clustalo,-,87
COX3,E,J,mafft_auto,-,87
COX3,E,J,mafft_parttree,-,87
COX3,E,P,clustalo,-,32
COX3,E,P,mafft_auto,-,32
COX3,E,P,mafft_parttree,-,32
COX3,E,K,clustalo,-,86
COX3,E,K,mafft_auto,-,86
COX3,E,K,mafft_parttree,-,86
COX3,E,B,clustalo,-,95
COX3,E,B,mafft_auto,-,95
COX3,E,B,mafft_parttree,-,95
COX3,E,HV,clustalo,-,51
COX3,E,HV,mafft_auto,-,51
COX3,E,HV,mafft_parttree,-,51
COX3,E,T,clustalo,-,94
COX3,E,T,mafft_auto,-,94
COX3,E,T,mafft_parttree,-,93
COX3,E,R,clustalo,-,74
COX3,E,R,mafft_auto,-,74
COX3,E,R,mafft_parttree,-,73
COX3,E,H,clustalo,-,102
COX3,E,H,mafft_auto,-,102
COX3,E,H,mafft_parttree,-,102
COX3,E,V,clustalo,-,41
COX3,E,V,mafft_auto,-,41
COX3,E,V,mafft_parttree,-,41
COX3,E,U,clustalo,-,125
COX3,E,U,mafft_auto,-,125
COX3,E,U,mafft_parttree,-,124
COX3,G,Q,clustalo,-,24
COX3,G,Q,mafft_auto,-,24
COX3,G,Q,mafft_parttree,-,23
COX3,G,Z,clustalo,-,22
COX3,G,Z,mafft_auto,-,22
COX3,G,Z,mafft_parttree,-,21
COX3,G,D,clustalo,-,87
COX3,G,D,mafft_auto,-,87
COX3,G,D,mafft_parttree,-,86
COX3,G,N,clustalo,-,65
COX3,G,N,mafft_auto,-,65
COX3,G,N,mafft_parttree,-,64
COX3,G,A,clustalo,-,67
COX3,G,A,mafft_auto,-,67
COX3,G,A,mafft_parttree,-,66
COX3,G,I,clustalo,-,58
COX3,G,I,mafft_auto,-,58
COX3,G,I,mafft_parttree,-,58
COX3,G,O,clustalo,-,16
COX3,G,O,mafft_auto,-,16
COX3,G,O,mafft_parttree,-,16
COX3,G,S,clustalo,-,19
COX3,G,S,mafft_auto,-,19
COX3,G,S,mafft_parttree,-,18
COX3,G,W,clustalo,-,35
COX3,G,W,mafft_auto,-,35
COX3,G,W,mafft_parttree,-,34
COX3,G,X,clustalo,-,43
COX3,G,X,mafft_auto,-,43
COX3,G,X,mafft_parttree,-,42
COX3,G,Y,clustalo,-,19
COX3,G,Y,mafft_auto,-,19
COX3,G,Y,mafft_parttree,-,18
COX3,G,R0,clustalo,-,27
COX3,G,R0,mafft_auto,-,27
COX3,G,R0,mafft_parttree,-,26
COX3,G,B6,clustalo,-,17
COX3,G,B6,mafft_auto,-,17
COX3,G,B6,mafft_parttree,-,16
COX3,G,F,clustalo,-,43
COX3,G,F,mafft_auto,-,43
COX3,G,F,mafft_parttree,-,43
COX3,G,J,clustalo,-,83
COX3,G,J,mafft_auto,-,83
COX3,G,J,mafft_parttree,-,83
COX3,G,P,clustalo,-,27
COX3,G,P,mafft_auto,-,27
COX3,G,P,mafft_parttree,-,26
COX3,G,K,clustalo,-,86
COX3,G,K,mafft_auto,-,86
COX3,G,K,mafft_parttree,-,86
COX3,G,B,clustalo,-,96
COX3,G,B,mafft_auto,-,96
COX3,G,B,mafft_parttree,-,95
COX3,G,HV,clustalo,-,43
COX3,G,HV,mafft_auto,-,43
COX3,G,HV,mafft_parttree,-,42
COX3,G,T,clustalo,-,91
COX3,G,T,mafft_auto,-,91
COX3,G,T,mafft_parttree,-,90
COX3,G,R,clustalo,-,72
COX3,G,R,mafft_auto,-,72
COX3,G,R,mafft_parttree,-,71
COX3,G,H,clustalo,-,101
COX3,G,H,mafft_auto,-,101
COX3,G,H,mafft_parttree,-,101
COX3,G,V,clustalo,-,36
COX3,G,V,mafft_auto,-,36
COX3,G,V,mafft_parttree,-,36
COX3,G,U,clustalo,-,120
COX3,G,U,mafft_auto,-,120
COX3,G,U,mafft_parttree,-,119
COX3,Q,Z,clustalo,-,20
COX3,Q,Z,mafft_auto,-,20
COX3,Q,Z,mafft_parttree,-,20
COX3,Q,D,clustalo,-,85
COX3,Q,D,mafft_auto,-,85
